periodo,provincia,departamento,sector,ambito,PoblacionIndigenaInicial,PoblacionIndigenaPrimaria,PoblacionIndigenaSecundaria,BoliviaInicial,BrasilInicial,ChileInicial,ParaguayInicial,PeruInicial,UruguayInicial,OtrospaisesdeAmericaInicial,EuropaInicial,AsiaInicial,OtrosInicial,BoliviaPrimaria,BrasilPrimaria,ChilePrimaria,ParaguayPrimaria,PeruPrimaria,UruguayPrimaria,OtrospaisesdeAmericaPrimaria,EuropaPrimaria,AsiaPrimaria,OtrosPrimaria,BoliviaSecundaria,BrasilSecundaria,ChileSecundaria,ParaguaySecundaria,PeruSecundaria,UruguaySecundaria,OtrospaisesdeAmericaSecundaria,EuropaSecundaria,AsiaSecundaria,OtrosSecundaria
2016,SAN JUAN,25 DE MAYO,Estatal,Rural,81,267,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,25 DE MAYO,Estatal,Urbano,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,9 DE JULIO,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,ALBARDON,Estatal,Rural,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,ALBARDON,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,ANGACO,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CALINGASTA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CALINGASTA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CAPITAL,Estatal,Urbano,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,0,3,0,1,1,1,0,3,12,0,4
2016,SAN JUAN,CAPITAL,Privado,Urbano,0,0,0,0,1,3,0,0,0,0,4,0,1,1,3,3,0,0,0,7,17,1,0,2,0,4,0,0,2,6,9,0,1
2016,SAN JUAN,CAUCETE,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CAUCETE,Estatal,Urbano,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CHIMBAS,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CHIMBAS,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,CHIMBAS,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,SAN JUAN,IGLESIA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,JACHAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,SAN JUAN,JACHAL,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,POCITO,Estatal,Rural,0,0,1,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,POCITO,Estatal,Urbano,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,RAWSON,Estatal,Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2016,SAN JUAN,RAWSON,Estatal,Urbano,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,2,0,2,0,0,0,0,0,3,0,0,0
2016,SAN JUAN,RAWSON,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,1,0,0,0
2016,SAN JUAN,RIVADAVIA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,RIVADAVIA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2016,SAN JUAN,RIVADAVIA,Privado,Urbano,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3,0,2,0,0,1,0,1,0,8,1,0,0
2016,SAN JUAN,SAN MARTIN,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,SANTA LUCIA,Estatal,Rural,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
2016,SAN JUAN,SANTA LUCIA,Estatal,Urbano,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0
2016,SAN JUAN,SANTA LUCIA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2016,SAN JUAN,SARMIENTO,Estatal,Rural,9,89,58,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,SAN JUAN,SARMIENTO,Estatal,Urbano,11,0,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,VALLE FERTIL,Estatal,Rural,19,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN JUAN,VALLE FERTIL,Estatal,Urbano,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,SAN LUIS,AYACUCHO,Estatal,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN LUIS,AYACUCHO,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2016,SAN LUIS,BELGRANO,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,SAN LUIS,CHACABUCO,Estatal,Rural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN LUIS,CHACABUCO,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,SAN LUIS,CORONEL PRINGLES,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2016,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,0,0,0,0,0,1,0,0,0,0,2,0,1,20,2,7,1,3,0,8,6,1,2,23,0,8,9,6,3,1,4,0,0
2016,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,Privado,Urbano,178,0,0,0,0,1,0,2,0,2,1,1,2,0,0,0,0,1,0,6,9,0,2,0,3,3,0,0,0,9,2,0,0
2016,SAN LUIS,GENERAL PEDERNERA,Estatal,Rural,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,SAN LUIS,GENERAL PEDERNERA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,5,4,0,0,1,0,0,0,0,2,2,0,0,0
2016,SAN LUIS,GENERAL PEDERNERA,Privado,Urbano,120,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2016,SAN LUIS,GOBERNADOR DUPUY,Estatal,Rural,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN LUIS,JUNIN,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,SAN LUIS,JUNIN,Estatal,Urbano,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,8,0,1,5,0,0,2,0,0,2,2,0,0
2016,SAN LUIS,JUNIN,Privado,Urbano,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,SAN LUIS,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA CRUZ,CORPEN AIKE,Estatal,Urbano,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,6,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0
2016,SANTA CRUZ,DESEADO,Estatal,Rural,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0
2016,SANTA CRUZ,DESEADO,Estatal,Urbano,0,0,3,24,0,0,4,0,2,4,0,0,0,180,1,23,77,9,1,38,6,0,5,158,4,20,32,3,1,32,1,0,5
2016,SANTA CRUZ,DESEADO,Privado,Urbano,0,0,0,1,0,0,1,0,0,1,1,0,0,5,2,0,0,2,0,1,1,0,0,7,2,1,0,0,0,3,0,0,1
2016,SANTA CRUZ,GUER AIKE,Estatal,Rural,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,SANTA CRUZ,GUER AIKE,Estatal,Urbano,0,2,1,13,0,4,3,0,0,2,0,0,1,62,0,41,24,1,3,16,2,0,3,38,1,37,15,1,0,15,0,1,0
2016,SANTA CRUZ,GUER AIKE,Privado,Urbano,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,1,0,0,2,0,0,0,2,0,7,1,0,0,2,2,0,0
2016,SANTA CRUZ,LAGO ARGENTINO,Estatal,Urbano,0,10,6,12,0,1,0,0,0,0,0,0,0,45,3,6,7,0,0,3,2,0,1,31,1,3,4,0,1,6,0,0,0
2016,SANTA CRUZ,LAGO ARGENTINO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2016,SANTA CRUZ,LAGO BUENOS AIRES,Estatal,Urbano,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,13,5,2,0,4,0,0,0,4,0,10,2,4,0,0,0,0,0
2016,SANTA CRUZ,MAGALLANES,Estatal,Urbano,0,0,0,2,0,0,1,0,0,0,0,0,0,20,0,3,5,1,0,1,0,0,0,9,0,1,1,2,0,1,0,0,0
2016,SANTA CRUZ,RIO CHICO,Estatal,Urbano,0,0,0,2,0,0,0,1,0,1,0,0,0,21,0,5,2,0,0,1,0,0,0,14,0,2,2,0,0,1,0,0,0
2016,SANTA FE,9 DE JULIO,Estatal,Rural,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,9 DE JULIO,Estatal,Urbano,12,47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,SANTA FE,BELGRANO,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,BELGRANO,Estatal,Urbano,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,21,0,0,1,2,0,1,2,1,1,5,1,0,1,0,0,0
2016,SANTA FE,BELGRANO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0
2016,SANTA FE,CASEROS,Estatal,Rural,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,SANTA FE,CASEROS,Estatal,Urbano,5,1,9,0,0,0,1,0,0,0,2,0,0,3,0,0,8,0,3,3,9,0,0,1,0,1,7,0,0,4,7,0,0
2016,SANTA FE,CASEROS,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,1,4,0,0
2016,SANTA FE,CASTELLANOS,Estatal,Rural,2,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,CASTELLANOS,Estatal,Urbano,1,7,2,4,2,2,0,0,0,0,1,0,0,50,3,2,5,0,0,1,9,0,1,20,0,2,2,1,2,9,3,1,0
2016,SANTA FE,CASTELLANOS,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,CASTELLANOS,Privado,Urbano,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,0,0,0,1,4,1,0
2016,SANTA FE,CONSTITUCION,Estatal,Rural,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,SANTA FE,CONSTITUCION,Estatal,Urbano,5,8,53,0,0,0,0,0,0,1,0,0,0,3,1,1,5,0,0,12,3,0,0,2,3,2,2,0,2,9,2,0,0
2016,SANTA FE,CONSTITUCION,Privado,Urbano,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,2,0,0,2,1,0,1,0,0,5,3,0,0
2016,SANTA FE,GARAY,Estatal,Rural,9,9,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,GARAY,Estatal,Urbano,4,54,131,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,SANTA FE,GENERAL LOPEZ,Estatal,Rural,1,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0
2016,SANTA FE,GENERAL LOPEZ,Estatal,Urbano,6,21,57,2,0,0,10,0,0,0,1,0,1,15,1,3,54,1,2,6,16,1,0,2,2,0,37,2,4,5,4,0,1
2016,SANTA FE,GENERAL LOPEZ,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,GENERAL LOPEZ,Privado,Urbano,2,1,1,0,2,0,0,0,1,1,1,0,0,2,0,0,0,0,0,12,8,0,0,2,1,1,5,0,1,2,8,0,0
2016,SANTA FE,GENERAL OBLIGADO,Estatal,Rural,41,171,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,GENERAL OBLIGADO,Estatal,Urbano,28,70,56,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,3,1,0,0,0,0,1,2,0,0,0,2,0,0
2016,SANTA FE,GENERAL OBLIGADO,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,SANTA FE,GENERAL OBLIGADO,Privado,Urbano,3,1,2,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,3,4,1,0,0,2,0,2,1,1,0,1,0,0
2016,SANTA FE,IRIONDO,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,SANTA FE,IRIONDO,Estatal,Urbano,0,2,1,1,0,0,1,0,0,0,0,0,0,3,0,1,3,0,0,3,17,0,0,3,0,0,0,0,2,1,1,0,0
2016,SANTA FE,IRIONDO,Privado,Urbano,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0
2016,SANTA FE,LA CAPITAL,Estatal,Rural,8,29,8,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
2016,SANTA FE,LA CAPITAL,Estatal,Urbano,83,216,88,5,1,0,0,0,0,0,2,0,0,11,5,2,5,1,4,15,35,1,2,9,2,3,7,0,1,8,8,3,0
2016,SANTA FE,LA CAPITAL,Privado,Urbano,21,98,11,0,1,1,1,0,1,2,10,0,0,0,1,4,2,0,1,18,38,2,0,4,3,0,2,2,2,8,18,3,0
2016,SANTA FE,LAS COLONIAS,Estatal,Rural,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2016,SANTA FE,LAS COLONIAS,Estatal,Urbano,0,4,1,7,0,0,0,0,0,0,1,0,0,30,0,0,1,0,1,1,2,0,0,10,0,1,1,0,0,0,0,0,0
2016,SANTA FE,LAS COLONIAS,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,SANTA FE,LAS COLONIAS,Privado,Urbano,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,2,1,7,1,1,0,1,0,0,0,1,0
2016,SANTA FE,ROSARIO,Estatal,Rural,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0
2016,SANTA FE,ROSARIO,Estatal,Urbano,83,528,310,7,5,2,23,17,1,11,13,0,1,70,24,9,443,127,6,112,172,4,1,41,16,8,233,124,2,58,39,3,3
2016,SANTA FE,ROSARIO,Privado,Urbano,39,118,62,0,3,1,8,6,1,9,31,0,0,4,33,9,59,30,9,114,194,3,8,1,24,5,42,40,9,99,73,3,7
2016,SANTA FE,SAN CRISTOBAL,Estatal,Rural,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,SANTA FE,SAN CRISTOBAL,Estatal,Urbano,5,3,2,1,0,1,0,0,0,0,0,1,0,7,0,0,1,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0
2016,SANTA FE,SAN CRISTOBAL,Privado,Urbano,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2016,SANTA FE,SAN JAVIER,Estatal,Rural,8,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,SAN JAVIER,Estatal,Urbano,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,SANTA FE,SAN JAVIER,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2016,SANTA FE,SAN JERONIMO,Estatal,Rural,0,6,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2016,SANTA FE,SAN JERONIMO,Estatal,Urbano,0,2,1,5,0,0,0,0,0,0,1,0,0,4,0,0,2,0,1,1,8,1,0,0,3,0,4,0,0,3,1,0,1
2016,SANTA FE,SAN JERONIMO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,SAN JUSTO,Estatal,Rural,47,136,108,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,SAN JUSTO,Estatal,Urbano,1,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2016,SANTA FE,SAN JUSTO,Privado,Urbano,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0
2016,SANTA FE,SAN LORENZO,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,SANTA FE,SAN LORENZO,Estatal,Urbano,3,10,3,0,0,0,2,1,0,0,0,0,1,10,0,4,16,1,2,11,19,0,0,5,3,2,29,2,2,7,10,0,2
2016,SANTA FE,SAN LORENZO,Privado,Urbano,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,28,0,0,1,2,0,1,2,1,2,5,0,0
2016,SANTA FE,SAN MARTIN,Estatal,Rural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,SAN MARTIN,Estatal,Urbano,4,5,1,1,0,0,1,0,0,0,0,0,0,10,1,0,5,0,3,4,2,0,0,5,0,0,1,0,0,3,3,0,0
2016,SANTA FE,SAN MARTIN,Privado,Urbano,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,SANTA FE,VERA,Estatal,Rural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,VERA,Estatal,Urbano,23,70,51,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
2016,SANTA FE,VERA,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTA FE,VERA,Privado,Urbano,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2016,SANTIAGO DEL ESTERO,AGUIRRE,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,ALBERDI,Estatal,Rural,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,ALBERDI,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,ATAMISQUI,Estatal,Rural,14,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,AVELLANEDA,Estatal,Rural,62,492,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,BANDA,Estatal,Rural,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,BANDA,Estatal,Urbano,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,BANDA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,CAPITAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,CAPITAL,Estatal,Urbano,183,3,1,0,0,1,0,0,0,1,1,0,0,0,3,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
2016,SANTIAGO DEL ESTERO,CAPITAL,Privado,Urbano,128,0,0,0,1,0,0,0,0,0,7,1,2,0,2,0,4,3,0,2,8,6,2,0,0,0,0,0,0,4,4,9,0
2016,SANTIAGO DEL ESTERO,CHOYA,Estatal,Rural,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,CHOYA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,CHOYA,Privado,Urbano,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,COPO,Estatal,Rural,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,COPO,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,FIGUEROA,Estatal,Rural,29,603,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,GENERAL TABOADA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,SANTIAGO DEL ESTERO,GENERAL TABOADA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
